10	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0
11	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0
12	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35
13	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64
14	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35
15	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0
16	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0
17	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35
18	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64
19	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35
20	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0
21	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0
22	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35
23	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0
24	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35
25	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64
26	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35
27	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64
28	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35
29	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0
30	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0
31	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0
32	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35
33	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64
34	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35
35	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0
36	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0
37	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35
38	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64
39	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35
40	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0
41	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0
42	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35
43	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0	0	7410.12	0	7410.12	8096.61	7410.12	8096.61	7410.12	0	0	0	7410.12	8096.61	7410.12	0	0	7410.12	8096.61	7410.12	0
44	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	7792.35	0	1098.27	0	1098.27	0	7792.35	7792.35	7792.35	0	1098.27	0	7792.35	7792.35	0	1098.27	0	7792.35
45	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	8278.64	974.49	0	974.49	0	974.49	8278.64	8278.64	8278.64	974.49	0	974.49	8278.64	8278.64	974.49	0	974.49	8278.64
