11	0	7792.22	7792.22	1098.21	7792.22	1098.21	7792.22	7792.22	7792.22	7792.22	0	7792.22	1098.21	1098.21	0	0	0	0	0	7792.22	7792.22	7792.22	1098.21	7792.22	7792.22	7792.22	0	0	7792.22	7792.22	1098.21	7792.22	7792.22	0	0	7792.22	7792.22	1098.21	1098.21	1098.21	1098.21	0	1098.21	7792.22	0	0	7792.22	0	1098.21	0	7792.22	0	1098.21	7792.22	0	7792.22	1098.21	1098.21	1098.21	7792.22	1098.21	7792.22	0	7792.22	1098.21	0	0	7792.22	1098.21	7792.22	7792.22	0	0	7792.22	0	7792.22	7792.22	7792.22	7792.22	0	7792.22	0	7792.22	7792.22	7792.22	7792.22	1098.21	7792.22	0	7792.22	0	7792.22	0	1098.21	0	7792.22	0	1098.21	1098.21	1098.21
12	7409.99	0	0	8096.53	0	8096.53	0	0	0	0	7409.99	0	8096.53	8096.53	7409.99	7409.99	7409.99	7409.99	7409.99	0	0	0	8096.53	0	0	0	7409.99	7409.99	0	0	8096.53	0	0	7409.99	7409.99	0	0	8096.53	8096.53	8096.53	8096.53	7409.99	8096.53	0	7409.99	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	0	7409.99	0	8096.53	8096.53	8096.53	0	8096.53	0	7409.99	0	8096.53	7409.99	7409.99	0	8096.53	0	0	7409.99	7409.99	0	7409.99	0	0	0	0	7409.99	0	7409.99	0	0	0	0	8096.53	0	7409.99	0	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	8096.53	8096.53
13	974.42	8278.56	8278.56	0	8278.56	0	8278.56	8278.56	8278.56	8278.56	974.42	8278.56	0	0	974.42	974.42	974.42	974.42	974.42	8278.56	8278.56	8278.56	0	8278.56	8278.56	8278.56	974.42	974.42	8278.56	8278.56	0	8278.56	8278.56	974.42	974.42	8278.56	8278.56	0	0	0	0	974.42	0	8278.56	974.42	974.42	8278.56	974.42	0	974.42	8278.56	974.42	0	8278.56	974.42	8278.56	0	0	0	8278.56	0	8278.56	974.42	8278.56	0	974.42	974.42	8278.56	0	8278.56	8278.56	974.42	974.42	8278.56	974.42	8278.56	8278.56	8278.56	8278.56	974.42	8278.56	974.42	8278.56	8278.56	8278.56	8278.56	0	8278.56	974.42	8278.56	974.42	8278.56	974.42	0	974.42	8278.56	974.42	0	0	0
14	974.42	8278.56	8278.56	0	8278.56	0	8278.56	8278.56	8278.56	8278.56	974.42	8278.56	0	0	974.42	974.42	974.42	974.42	974.42	8278.56	8278.56	8278.56	0	8278.56	8278.56	8278.56	974.42	974.42	8278.56	8278.56	0	8278.56	8278.56	974.42	974.42	8278.56	8278.56	0	0	0	0	974.42	0	8278.56	974.42	974.42	8278.56	974.42	0	974.42	8278.56	974.42	0	8278.56	974.42	8278.56	0	0	0	8278.56	0	8278.56	974.42	8278.56	0	974.42	974.42	8278.56	0	8278.56	8278.56	974.42	974.42	8278.56	974.42	8278.56	8278.56	8278.56	8278.56	974.42	8278.56	974.42	8278.56	8278.56	8278.56	8278.56	0	8278.56	974.42	8278.56	974.42	8278.56	974.42	0	974.42	8278.56	974.42	0	0	0
15	0	7792.22	7792.22	1098.21	7792.22	1098.21	7792.22	7792.22	7792.22	7792.22	0	7792.22	1098.21	1098.21	0	0	0	0	0	7792.22	7792.22	7792.22	1098.21	7792.22	7792.22	7792.22	0	0	7792.22	7792.22	1098.21	7792.22	7792.22	0	0	7792.22	7792.22	1098.21	1098.21	1098.21	1098.21	0	1098.21	7792.22	0	0	7792.22	0	1098.21	0	7792.22	0	1098.21	7792.22	0	7792.22	1098.21	1098.21	1098.21	7792.22	1098.21	7792.22	0	7792.22	1098.21	0	0	7792.22	1098.21	7792.22	7792.22	0	0	7792.22	0	7792.22	7792.22	7792.22	7792.22	0	7792.22	0	7792.22	7792.22	7792.22	7792.22	1098.21	7792.22	0	7792.22	0	7792.22	0	1098.21	0	7792.22	0	1098.21	1098.21	1098.21
16	0	7792.22	7792.22	1098.21	7792.22	1098.21	7792.22	7792.22	7792.22	7792.22	0	7792.22	1098.21	1098.21	0	0	0	0	0	7792.22	7792.22	7792.22	1098.21	7792.22	7792.22	7792.22	0	0	7792.22	7792.22	1098.21	7792.22	7792.22	0	0	7792.22	7792.22	1098.21	1098.21	1098.21	1098.21	0	1098.21	7792.22	0	0	7792.22	0	1098.21	0	7792.22	0	1098.21	7792.22	0	7792.22	1098.21	1098.21	1098.21	7792.22	1098.21	7792.22	0	7792.22	1098.21	0	0	7792.22	1098.21	7792.22	7792.22	0	0	7792.22	0	7792.22	7792.22	7792.22	7792.22	0	7792.22	0	7792.22	7792.22	7792.22	7792.22	1098.21	7792.22	0	7792.22	0	7792.22	0	1098.21	0	7792.22	0	1098.21	1098.21	1098.21
17	0	7792.22	7792.22	1098.21	7792.22	1098.21	7792.22	7792.22	7792.22	7792.22	0	7792.22	1098.21	1098.21	0	0	0	0	0	7792.22	7792.22	7792.22	1098.21	7792.22	7792.22	7792.22	0	0	7792.22	7792.22	1098.21	7792.22	7792.22	0	0	7792.22	7792.22	1098.21	1098.21	1098.21	1098.21	0	1098.21	7792.22	0	0	7792.22	0	1098.21	0	7792.22	0	1098.21	7792.22	0	7792.22	1098.21	1098.21	1098.21	7792.22	1098.21	7792.22	0	7792.22	1098.21	0	0	7792.22	1098.21	7792.22	7792.22	0	0	7792.22	0	7792.22	7792.22	7792.22	7792.22	0	7792.22	0	7792.22	7792.22	7792.22	7792.22	1098.21	7792.22	0	7792.22	0	7792.22	0	1098.21	0	7792.22	0	1098.21	1098.21	1098.21
18	0	7792.22	7792.22	1098.21	7792.22	1098.21	7792.22	7792.22	7792.22	7792.22	0	7792.22	1098.21	1098.21	0	0	0	0	0	7792.22	7792.22	7792.22	1098.21	7792.22	7792.22	7792.22	0	0	7792.22	7792.22	1098.21	7792.22	7792.22	0	0	7792.22	7792.22	1098.21	1098.21	1098.21	1098.21	0	1098.21	7792.22	0	0	7792.22	0	1098.21	0	7792.22	0	1098.21	7792.22	0	7792.22	1098.21	1098.21	1098.21	7792.22	1098.21	7792.22	0	7792.22	1098.21	0	0	7792.22	1098.21	7792.22	7792.22	0	0	7792.22	0	7792.22	7792.22	7792.22	7792.22	0	7792.22	0	7792.22	7792.22	7792.22	7792.22	1098.21	7792.22	0	7792.22	0	7792.22	0	1098.21	0	7792.22	0	1098.21	1098.21	1098.21
19	0	7792.22	7792.22	1098.21	7792.22	1098.21	7792.22	7792.22	7792.22	7792.22	0	7792.22	1098.21	1098.21	0	0	0	0	0	7792.22	7792.22	7792.22	1098.21	7792.22	7792.22	7792.22	0	0	7792.22	7792.22	1098.21	7792.22	7792.22	0	0	7792.22	7792.22	1098.21	1098.21	1098.21	1098.21	0	1098.21	7792.22	0	0	7792.22	0	1098.21	0	7792.22	0	1098.21	7792.22	0	7792.22	1098.21	1098.21	1098.21	7792.22	1098.21	7792.22	0	7792.22	1098.21	0	0	7792.22	1098.21	7792.22	7792.22	0	0	7792.22	0	7792.22	7792.22	7792.22	7792.22	0	7792.22	0	7792.22	7792.22	7792.22	7792.22	1098.21	7792.22	0	7792.22	0	7792.22	0	1098.21	0	7792.22	0	1098.21	1098.21	1098.21
20	7409.99	0	0	8096.53	0	8096.53	0	0	0	0	7409.99	0	8096.53	8096.53	7409.99	7409.99	7409.99	7409.99	7409.99	0	0	0	8096.53	0	0	0	7409.99	7409.99	0	0	8096.53	0	0	7409.99	7409.99	0	0	8096.53	8096.53	8096.53	8096.53	7409.99	8096.53	0	7409.99	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	0	7409.99	0	8096.53	8096.53	8096.53	0	8096.53	0	7409.99	0	8096.53	7409.99	7409.99	0	8096.53	0	0	7409.99	7409.99	0	7409.99	0	0	0	0	7409.99	0	7409.99	0	0	0	0	8096.53	0	7409.99	0	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	8096.53	8096.53
21	7409.99	0	0	8096.53	0	8096.53	0	0	0	0	7409.99	0	8096.53	8096.53	7409.99	7409.99	7409.99	7409.99	7409.99	0	0	0	8096.53	0	0	0	7409.99	7409.99	0	0	8096.53	0	0	7409.99	7409.99	0	0	8096.53	8096.53	8096.53	8096.53	7409.99	8096.53	0	7409.99	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	0	7409.99	0	8096.53	8096.53	8096.53	0	8096.53	0	7409.99	0	8096.53	7409.99	7409.99	0	8096.53	0	0	7409.99	7409.99	0	7409.99	0	0	0	0	7409.99	0	7409.99	0	0	0	0	8096.53	0	7409.99	0	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	8096.53	8096.53
22	7409.99	0	0	8096.53	0	8096.53	0	0	0	0	7409.99	0	8096.53	8096.53	7409.99	7409.99	7409.99	7409.99	7409.99	0	0	0	8096.53	0	0	0	7409.99	7409.99	0	0	8096.53	0	0	7409.99	7409.99	0	0	8096.53	8096.53	8096.53	8096.53	7409.99	8096.53	0	7409.99	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	0	7409.99	0	8096.53	8096.53	8096.53	0	8096.53	0	7409.99	0	8096.53	7409.99	7409.99	0	8096.53	0	0	7409.99	7409.99	0	7409.99	0	0	0	0	7409.99	0	7409.99	0	0	0	0	8096.53	0	7409.99	0	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	8096.53	8096.53
23	974.42	8278.56	8278.56	0	8278.56	0	8278.56	8278.56	8278.56	8278.56	974.42	8278.56	0	0	974.42	974.42	974.42	974.42	974.42	8278.56	8278.56	8278.56	0	8278.56	8278.56	8278.56	974.42	974.42	8278.56	8278.56	0	8278.56	8278.56	974.42	974.42	8278.56	8278.56	0	0	0	0	974.42	0	8278.56	974.42	974.42	8278.56	974.42	0	974.42	8278.56	974.42	0	8278.56	974.42	8278.56	0	0	0	8278.56	0	8278.56	974.42	8278.56	0	974.42	974.42	8278.56	0	8278.56	8278.56	974.42	974.42	8278.56	974.42	8278.56	8278.56	8278.56	8278.56	974.42	8278.56	974.42	8278.56	8278.56	8278.56	8278.56	0	8278.56	974.42	8278.56	974.42	8278.56	974.42	0	974.42	8278.56	974.42	0	0	0
24	7409.99	0	0	8096.53	0	8096.53	0	0	0	0	7409.99	0	8096.53	8096.53	7409.99	7409.99	7409.99	7409.99	7409.99	0	0	0	8096.53	0	0	0	7409.99	7409.99	0	0	8096.53	0	0	7409.99	7409.99	0	0	8096.53	8096.53	8096.53	8096.53	7409.99	8096.53	0	7409.99	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	0	7409.99	0	8096.53	8096.53	8096.53	0	8096.53	0	7409.99	0	8096.53	7409.99	7409.99	0	8096.53	0	0	7409.99	7409.99	0	7409.99	0	0	0	0	7409.99	0	7409.99	0	0	0	0	8096.53	0	7409.99	0	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	8096.53	8096.53
25	7409.99	0	0	8096.53	0	8096.53	0	0	0	0	7409.99	0	8096.53	8096.53	7409.99	7409.99	7409.99	7409.99	7409.99	0	0	0	8096.53	0	0	0	7409.99	7409.99	0	0	8096.53	0	0	7409.99	7409.99	0	0	8096.53	8096.53	8096.53	8096.53	7409.99	8096.53	0	7409.99	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	0	7409.99	0	8096.53	8096.53	8096.53	0	8096.53	0	7409.99	0	8096.53	7409.99	7409.99	0	8096.53	0	0	7409.99	7409.99	0	7409.99	0	0	0	0	7409.99	0	7409.99	0	0	0	0	8096.53	0	7409.99	0	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	8096.53	8096.53
26	7409.99	0	0	8096.53	0	8096.53	0	0	0	0	7409.99	0	8096.53	8096.53	7409.99	7409.99	7409.99	7409.99	7409.99	0	0	0	8096.53	0	0	0	7409.99	7409.99	0	0	8096.53	0	0	7409.99	7409.99	0	0	8096.53	8096.53	8096.53	8096.53	7409.99	8096.53	0	7409.99	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	0	7409.99	0	8096.53	8096.53	8096.53	0	8096.53	0	7409.99	0	8096.53	7409.99	7409.99	0	8096.53	0	0	7409.99	7409.99	0	7409.99	0	0	0	0	7409.99	0	7409.99	0	0	0	0	8096.53	0	7409.99	0	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	8096.53	8096.53
27	0	7792.22	7792.22	1098.21	7792.22	1098.21	7792.22	7792.22	7792.22	7792.22	0	7792.22	1098.21	1098.21	0	0	0	0	0	7792.22	7792.22	7792.22	1098.21	7792.22	7792.22	7792.22	0	0	7792.22	7792.22	1098.21	7792.22	7792.22	0	0	7792.22	7792.22	1098.21	1098.21	1098.21	1098.21	0	1098.21	7792.22	0	0	7792.22	0	1098.21	0	7792.22	0	1098.21	7792.22	0	7792.22	1098.21	1098.21	1098.21	7792.22	1098.21	7792.22	0	7792.22	1098.21	0	0	7792.22	1098.21	7792.22	7792.22	0	0	7792.22	0	7792.22	7792.22	7792.22	7792.22	0	7792.22	0	7792.22	7792.22	7792.22	7792.22	1098.21	7792.22	0	7792.22	0	7792.22	0	1098.21	0	7792.22	0	1098.21	1098.21	1098.21
28	0	7792.22	7792.22	1098.21	7792.22	1098.21	7792.22	7792.22	7792.22	7792.22	0	7792.22	1098.21	1098.21	0	0	0	0	0	7792.22	7792.22	7792.22	1098.21	7792.22	7792.22	7792.22	0	0	7792.22	7792.22	1098.21	7792.22	7792.22	0	0	7792.22	7792.22	1098.21	1098.21	1098.21	1098.21	0	1098.21	7792.22	0	0	7792.22	0	1098.21	0	7792.22	0	1098.21	7792.22	0	7792.22	1098.21	1098.21	1098.21	7792.22	1098.21	7792.22	0	7792.22	1098.21	0	0	7792.22	1098.21	7792.22	7792.22	0	0	7792.22	0	7792.22	7792.22	7792.22	7792.22	0	7792.22	0	7792.22	7792.22	7792.22	7792.22	1098.21	7792.22	0	7792.22	0	7792.22	0	1098.21	0	7792.22	0	1098.21	1098.21	1098.21
29	7409.99	0	0	8096.53	0	8096.53	0	0	0	0	7409.99	0	8096.53	8096.53	7409.99	7409.99	7409.99	7409.99	7409.99	0	0	0	8096.53	0	0	0	7409.99	7409.99	0	0	8096.53	0	0	7409.99	7409.99	0	0	8096.53	8096.53	8096.53	8096.53	7409.99	8096.53	0	7409.99	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	0	7409.99	0	8096.53	8096.53	8096.53	0	8096.53	0	7409.99	0	8096.53	7409.99	7409.99	0	8096.53	0	0	7409.99	7409.99	0	7409.99	0	0	0	0	7409.99	0	7409.99	0	0	0	0	8096.53	0	7409.99	0	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	8096.53	8096.53
30	7409.99	0	0	8096.53	0	8096.53	0	0	0	0	7409.99	0	8096.53	8096.53	7409.99	7409.99	7409.99	7409.99	7409.99	0	0	0	8096.53	0	0	0	7409.99	7409.99	0	0	8096.53	0	0	7409.99	7409.99	0	0	8096.53	8096.53	8096.53	8096.53	7409.99	8096.53	0	7409.99	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	0	7409.99	0	8096.53	8096.53	8096.53	0	8096.53	0	7409.99	0	8096.53	7409.99	7409.99	0	8096.53	0	0	7409.99	7409.99	0	7409.99	0	0	0	0	7409.99	0	7409.99	0	0	0	0	8096.53	0	7409.99	0	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	8096.53	8096.53
31	974.42	8278.56	8278.56	0	8278.56	0	8278.56	8278.56	8278.56	8278.56	974.42	8278.56	0	0	974.42	974.42	974.42	974.42	974.42	8278.56	8278.56	8278.56	0	8278.56	8278.56	8278.56	974.42	974.42	8278.56	8278.56	0	8278.56	8278.56	974.42	974.42	8278.56	8278.56	0	0	0	0	974.42	0	8278.56	974.42	974.42	8278.56	974.42	0	974.42	8278.56	974.42	0	8278.56	974.42	8278.56	0	0	0	8278.56	0	8278.56	974.42	8278.56	0	974.42	974.42	8278.56	0	8278.56	8278.56	974.42	974.42	8278.56	974.42	8278.56	8278.56	8278.56	8278.56	974.42	8278.56	974.42	8278.56	8278.56	8278.56	8278.56	0	8278.56	974.42	8278.56	974.42	8278.56	974.42	0	974.42	8278.56	974.42	0	0	0
32	7409.99	0	0	8096.53	0	8096.53	0	0	0	0	7409.99	0	8096.53	8096.53	7409.99	7409.99	7409.99	7409.99	7409.99	0	0	0	8096.53	0	0	0	7409.99	7409.99	0	0	8096.53	0	0	7409.99	7409.99	0	0	8096.53	8096.53	8096.53	8096.53	7409.99	8096.53	0	7409.99	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	0	7409.99	0	8096.53	8096.53	8096.53	0	8096.53	0	7409.99	0	8096.53	7409.99	7409.99	0	8096.53	0	0	7409.99	7409.99	0	7409.99	0	0	0	0	7409.99	0	7409.99	0	0	0	0	8096.53	0	7409.99	0	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	8096.53	8096.53
33	7409.99	0	0	8096.53	0	8096.53	0	0	0	0	7409.99	0	8096.53	8096.53	7409.99	7409.99	7409.99	7409.99	7409.99	0	0	0	8096.53	0	0	0	7409.99	7409.99	0	0	8096.53	0	0	7409.99	7409.99	0	0	8096.53	8096.53	8096.53	8096.53	7409.99	8096.53	0	7409.99	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	0	7409.99	0	8096.53	8096.53	8096.53	0	8096.53	0	7409.99	0	8096.53	7409.99	7409.99	0	8096.53	0	0	7409.99	7409.99	0	7409.99	0	0	0	0	7409.99	0	7409.99	0	0	0	0	8096.53	0	7409.99	0	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	8096.53	8096.53
34	0	7792.22	7792.22	1098.21	7792.22	1098.21	7792.22	7792.22	7792.22	7792.22	0	7792.22	1098.21	1098.21	0	0	0	0	0	7792.22	7792.22	7792.22	1098.21	7792.22	7792.22	7792.22	0	0	7792.22	7792.22	1098.21	7792.22	7792.22	0	0	7792.22	7792.22	1098.21	1098.21	1098.21	1098.21	0	1098.21	7792.22	0	0	7792.22	0	1098.21	0	7792.22	0	1098.21	7792.22	0	7792.22	1098.21	1098.21	1098.21	7792.22	1098.21	7792.22	0	7792.22	1098.21	0	0	7792.22	1098.21	7792.22	7792.22	0	0	7792.22	0	7792.22	7792.22	7792.22	7792.22	0	7792.22	0	7792.22	7792.22	7792.22	7792.22	1098.21	7792.22	0	7792.22	0	7792.22	0	1098.21	0	7792.22	0	1098.21	1098.21	1098.21
35	0	7792.22	7792.22	1098.21	7792.22	1098.21	7792.22	7792.22	7792.22	7792.22	0	7792.22	1098.21	1098.21	0	0	0	0	0	7792.22	7792.22	7792.22	1098.21	7792.22	7792.22	7792.22	0	0	7792.22	7792.22	1098.21	7792.22	7792.22	0	0	7792.22	7792.22	1098.21	1098.21	1098.21	1098.21	0	1098.21	7792.22	0	0	7792.22	0	1098.21	0	7792.22	0	1098.21	7792.22	0	7792.22	1098.21	1098.21	1098.21	7792.22	1098.21	7792.22	0	7792.22	1098.21	0	0	7792.22	1098.21	7792.22	7792.22	0	0	7792.22	0	7792.22	7792.22	7792.22	7792.22	0	7792.22	0	7792.22	7792.22	7792.22	7792.22	1098.21	7792.22	0	7792.22	0	7792.22	0	1098.21	0	7792.22	0	1098.21	1098.21	1098.21
36	7409.99	0	0	8096.53	0	8096.53	0	0	0	0	7409.99	0	8096.53	8096.53	7409.99	7409.99	7409.99	7409.99	7409.99	0	0	0	8096.53	0	0	0	7409.99	7409.99	0	0	8096.53	0	0	7409.99	7409.99	0	0	8096.53	8096.53	8096.53	8096.53	7409.99	8096.53	0	7409.99	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	0	7409.99	0	8096.53	8096.53	8096.53	0	8096.53	0	7409.99	0	8096.53	7409.99	7409.99	0	8096.53	0	0	7409.99	7409.99	0	7409.99	0	0	0	0	7409.99	0	7409.99	0	0	0	0	8096.53	0	7409.99	0	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	8096.53	8096.53
37	7409.99	0	0	8096.53	0	8096.53	0	0	0	0	7409.99	0	8096.53	8096.53	7409.99	7409.99	7409.99	7409.99	7409.99	0	0	0	8096.53	0	0	0	7409.99	7409.99	0	0	8096.53	0	0	7409.99	7409.99	0	0	8096.53	8096.53	8096.53	8096.53	7409.99	8096.53	0	7409.99	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	0	7409.99	0	8096.53	8096.53	8096.53	0	8096.53	0	7409.99	0	8096.53	7409.99	7409.99	0	8096.53	0	0	7409.99	7409.99	0	7409.99	0	0	0	0	7409.99	0	7409.99	0	0	0	0	8096.53	0	7409.99	0	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	8096.53	8096.53
38	974.42	8278.56	8278.56	0	8278.56	0	8278.56	8278.56	8278.56	8278.56	974.42	8278.56	0	0	974.42	974.42	974.42	974.42	974.42	8278.56	8278.56	8278.56	0	8278.56	8278.56	8278.56	974.42	974.42	8278.56	8278.56	0	8278.56	8278.56	974.42	974.42	8278.56	8278.56	0	0	0	0	974.42	0	8278.56	974.42	974.42	8278.56	974.42	0	974.42	8278.56	974.42	0	8278.56	974.42	8278.56	0	0	0	8278.56	0	8278.56	974.42	8278.56	0	974.42	974.42	8278.56	0	8278.56	8278.56	974.42	974.42	8278.56	974.42	8278.56	8278.56	8278.56	8278.56	974.42	8278.56	974.42	8278.56	8278.56	8278.56	8278.56	0	8278.56	974.42	8278.56	974.42	8278.56	974.42	0	974.42	8278.56	974.42	0	0	0
39	974.42	8278.56	8278.56	0	8278.56	0	8278.56	8278.56	8278.56	8278.56	974.42	8278.56	0	0	974.42	974.42	974.42	974.42	974.42	8278.56	8278.56	8278.56	0	8278.56	8278.56	8278.56	974.42	974.42	8278.56	8278.56	0	8278.56	8278.56	974.42	974.42	8278.56	8278.56	0	0	0	0	974.42	0	8278.56	974.42	974.42	8278.56	974.42	0	974.42	8278.56	974.42	0	8278.56	974.42	8278.56	0	0	0	8278.56	0	8278.56	974.42	8278.56	0	974.42	974.42	8278.56	0	8278.56	8278.56	974.42	974.42	8278.56	974.42	8278.56	8278.56	8278.56	8278.56	974.42	8278.56	974.42	8278.56	8278.56	8278.56	8278.56	0	8278.56	974.42	8278.56	974.42	8278.56	974.42	0	974.42	8278.56	974.42	0	0	0
40	974.42	8278.56	8278.56	0	8278.56	0	8278.56	8278.56	8278.56	8278.56	974.42	8278.56	0	0	974.42	974.42	974.42	974.42	974.42	8278.56	8278.56	8278.56	0	8278.56	8278.56	8278.56	974.42	974.42	8278.56	8278.56	0	8278.56	8278.56	974.42	974.42	8278.56	8278.56	0	0	0	0	974.42	0	8278.56	974.42	974.42	8278.56	974.42	0	974.42	8278.56	974.42	0	8278.56	974.42	8278.56	0	0	0	8278.56	0	8278.56	974.42	8278.56	0	974.42	974.42	8278.56	0	8278.56	8278.56	974.42	974.42	8278.56	974.42	8278.56	8278.56	8278.56	8278.56	974.42	8278.56	974.42	8278.56	8278.56	8278.56	8278.56	0	8278.56	974.42	8278.56	974.42	8278.56	974.42	0	974.42	8278.56	974.42	0	0	0
41	974.42	8278.56	8278.56	0	8278.56	0	8278.56	8278.56	8278.56	8278.56	974.42	8278.56	0	0	974.42	974.42	974.42	974.42	974.42	8278.56	8278.56	8278.56	0	8278.56	8278.56	8278.56	974.42	974.42	8278.56	8278.56	0	8278.56	8278.56	974.42	974.42	8278.56	8278.56	0	0	0	0	974.42	0	8278.56	974.42	974.42	8278.56	974.42	0	974.42	8278.56	974.42	0	8278.56	974.42	8278.56	0	0	0	8278.56	0	8278.56	974.42	8278.56	0	974.42	974.42	8278.56	0	8278.56	8278.56	974.42	974.42	8278.56	974.42	8278.56	8278.56	8278.56	8278.56	974.42	8278.56	974.42	8278.56	8278.56	8278.56	8278.56	0	8278.56	974.42	8278.56	974.42	8278.56	974.42	0	974.42	8278.56	974.42	0	0	0
42	0	7792.22	7792.22	1098.21	7792.22	1098.21	7792.22	7792.22	7792.22	7792.22	0	7792.22	1098.21	1098.21	0	0	0	0	0	7792.22	7792.22	7792.22	1098.21	7792.22	7792.22	7792.22	0	0	7792.22	7792.22	1098.21	7792.22	7792.22	0	0	7792.22	7792.22	1098.21	1098.21	1098.21	1098.21	0	1098.21	7792.22	0	0	7792.22	0	1098.21	0	7792.22	0	1098.21	7792.22	0	7792.22	1098.21	1098.21	1098.21	7792.22	1098.21	7792.22	0	7792.22	1098.21	0	0	7792.22	1098.21	7792.22	7792.22	0	0	7792.22	0	7792.22	7792.22	7792.22	7792.22	0	7792.22	0	7792.22	7792.22	7792.22	7792.22	1098.21	7792.22	0	7792.22	0	7792.22	0	1098.21	0	7792.22	0	1098.21	1098.21	1098.21
43	974.42	8278.56	8278.56	0	8278.56	0	8278.56	8278.56	8278.56	8278.56	974.42	8278.56	0	0	974.42	974.42	974.42	974.42	974.42	8278.56	8278.56	8278.56	0	8278.56	8278.56	8278.56	974.42	974.42	8278.56	8278.56	0	8278.56	8278.56	974.42	974.42	8278.56	8278.56	0	0	0	0	974.42	0	8278.56	974.42	974.42	8278.56	974.42	0	974.42	8278.56	974.42	0	8278.56	974.42	8278.56	0	0	0	8278.56	0	8278.56	974.42	8278.56	0	974.42	974.42	8278.56	0	8278.56	8278.56	974.42	974.42	8278.56	974.42	8278.56	8278.56	8278.56	8278.56	974.42	8278.56	974.42	8278.56	8278.56	8278.56	8278.56	0	8278.56	974.42	8278.56	974.42	8278.56	974.42	0	974.42	8278.56	974.42	0	0	0
44	7409.99	0	0	8096.53	0	8096.53	0	0	0	0	7409.99	0	8096.53	8096.53	7409.99	7409.99	7409.99	7409.99	7409.99	0	0	0	8096.53	0	0	0	7409.99	7409.99	0	0	8096.53	0	0	7409.99	7409.99	0	0	8096.53	8096.53	8096.53	8096.53	7409.99	8096.53	0	7409.99	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	0	7409.99	0	8096.53	8096.53	8096.53	0	8096.53	0	7409.99	0	8096.53	7409.99	7409.99	0	8096.53	0	0	7409.99	7409.99	0	7409.99	0	0	0	0	7409.99	0	7409.99	0	0	0	0	8096.53	0	7409.99	0	7409.99	0	7409.99	8096.53	7409.99	0	7409.99	8096.53	8096.53	8096.53
45	0	7792.22	7792.22	1098.21	7792.22	1098.21	7792.22	7792.22	7792.22	7792.22	0	7792.22	1098.21	1098.21	0	0	0	0	0	7792.22	7792.22	7792.22	1098.21	7792.22	7792.22	7792.22	0	0	7792.22	7792.22	1098.21	7792.22	7792.22	0	0	7792.22	7792.22	1098.21	1098.21	1098.21	1098.21	0	1098.21	7792.22	0	0	7792.22	0	1098.21	0	7792.22	0	1098.21	7792.22	0	7792.22	1098.21	1098.21	1098.21	7792.22	1098.21	7792.22	0	7792.22	1098.21	0	0	7792.22	1098.21	7792.22	7792.22	0	0	7792.22	0	7792.22	7792.22	7792.22	7792.22	0	7792.22	0	7792.22	7792.22	7792.22	7792.22	1098.21	7792.22	0	7792.22	0	7792.22	0	1098.21	0	7792.22	0	1098.21	1098.21	1098.21
